gene	pval	dev_exp	fdr	significant	effect_size	pseudoDEG
11 - BAZ2A	0.4701654181329761	0.2211039178418952	0.8301941053254029	False		False
16 - TTN	0.4944779800755078	0.20419401221763023	0.8301941053254029	False		False
9 - RPSA	0.47433332181106513	0.21715932413459127	0.8301941053254029	False		False
14 - NDUFB5	0.46763052361019686	0.2179197595339757	0.8301941053254029	False		False
16 - PAK2	0.45906502393943294	0.2289382904191153	0.8301941053254029	False		False
17 - NAP1L1	0.5052895344212341	0.1966884750728044	0.8301941053254029	False		False
11 - DIS3L2	0.505046008224993	0.20012470813742755	0.8301941053254029	False		False
6 - S100A9	0.5179986027715511	0.19264216319652594	0.8301941053254029	False		False
4 - ISG20	0.45131694228424657	0.23118257651173246	0.8301941053254029	False		False
16 - TLN1	0.4681806517455749	0.21689821988043945	0.8301941053254029	False		False
17 - TGIF1	0.4488540366311867	0.2316950488139965	0.8301941053254029	False		False
16 - FKBP1A	0.4777654337536179	0.21200869019627022	0.8301941053254029	False		False
17 - NSD1	0.4971795922874416	0.20224135800216214	0.8301941053254029	False		False
11 - BANF1	0.4576943755251064	0.223493418420464	0.8301941053254029	False		False
10 - AC007952.4	0.5931736882550004	0.15936801189013572	0.8301941053254029	False		False
11 - SELENOS	0.5663525798627076	0.16737123509587326	0.8301941053254029	False		False
11 - COX6B1	0.4851475546581532	0.21543145889745396	0.8301941053254029	False		False
16 - CMTM6	0.4641293775935461	0.22131264987547938	0.8301941053254029	False		False
16 - STK17B	0.5142876317680998	0.1986348093322866	0.8301941053254029	False		False
16 - TMEM107	0.46258759546029515	0.22551019096805502	0.8301941053254029	False		False
17 - HNRNPAB	0.48658959760796794	0.21061011290078302	0.8301941053254029	False		False
17 - RUNX2	0.44698354341454627	0.23090258849089773	0.8301941053254029	False		False
11 - EIF3G	0.4834627658353313	0.2113522316314589	0.8301941053254029	False		False
11 - PLEK	0.4446171919095143	0.23295382775278373	0.8301941053254029	False		False
11 - CEP290	0.4464258935198714	0.23156320803062636	0.8301941053254029	False		False
16 - STK17A	0.49716263775019476	0.20437922092720695	0.8301941053254029	False		False
9 - MS4A6A	0.5811516170371219	0.16224348771850683	0.8301941053254029	False		False
15 - ID1	0.5103644913031467	0.19409358744894845	0.8301941053254029	False		False
17 - ZNF394	0.5376682207889878	0.18224591796264145	0.8301941053254029	False		False
17 - ASPH	0.49351113175046524	0.20661193247342557	0.8301941053254029	False		False
