,Foldchange,stat,pvalue,FDR,comparison,group1,group2
ZNF451,-0.01994012627863019,-0.1669414059052165,0.8674161530743822,0.999247160775692,2_vs_0,2,0
TFIP11,-0.01944995043698401,-0.1668122441690327,0.8675177842258648,0.999247160775692,2_vs_0,2,0
CRYZL1,-0.018975106793090307,-0.16668952582939853,0.8676143474074679,0.999247160775692,2_vs_0,2,0
TNRC18,-0.03053260706886552,-0.16668004272983972,0.8676218094409306,0.999247160775692,2_vs_0,2,0
GCC2,0.02478222270270134,0.16667312506894724,0.8676272527970084,0.999247160775692,2_vs_0,2,0
HIST1H1D,-0.06587388484789838,-0.16653188715118922,0.8677383911976648,0.999247160775692,2_vs_0,2,0
LRCH1,-0.018241064577700392,-0.166503900391996,0.8677604139486615,0.999247160775692,2_vs_0,2,0
GTF2A1,-0.01856160080491459,-0.1664993548719275,0.8677639908232494,0.999247160775692,2_vs_0,2,0
RASA3,-0.025016649467440165,-0.16639219290830726,0.8678483174707077,0.999247160775692,2_vs_0,2,0
ENTPD4,-0.019359541192680498,-0.16632929567021906,0.8678978125349214,0.999247160775692,2_vs_0,2,0
USP33,-0.03561504038187488,-0.1663227495704993,0.8679029638183039,0.999247160775692,2_vs_0,2,0
ALOX5,-0.14286319072139808,-0.16627459152303747,0.8679408607170246,0.999247160775692,2_vs_0,2,0
DTWD1,-0.021732788024088012,-0.16624594770851173,0.8679634014703703,0.999247160775692,2_vs_0,2,0
TAF8,-0.01926904985713969,-0.16623872757276345,0.8679690832479865,0.999247160775692,2_vs_0,2,0
ATF3,-0.09190606495989014,-0.16617420271287014,0.8680198604221901,0.999247160775692,2_vs_0,2,0
CERS5,-0.019092498776451288,-0.1661202374501248,0.8680623282482327,0.999247160775692,2_vs_0,2,0
NOA1,-0.03063079350236583,-0.1660741063487865,0.8680986313027409,0.999247160775692,2_vs_0,2,0
PCED1A,-0.01876901442777317,-0.1660643368156229,0.8681063195115866,0.999247160775692,2_vs_0,2,0
ELL,-0.020776319418655532,-0.16605042852217883,0.8681172647710088,0.999247160775692,2_vs_0,2,0
GLYCTK,-0.019441081266357962,-0.16601512029674745,0.868145051017231,0.999247160775692,2_vs_0,2,0
PTAFR,-0.15041097627309521,-0.16598870372668115,0.8681658399714236,0.999247160775692,2_vs_0,2,0
APTX,-0.018249292211777516,-0.16588138332382574,0.868250298464449,0.999247160775692,2_vs_0,2,0
NPTN,-0.03154022838980018,-0.16586641291264184,0.8682620799259586,0.999247160775692,2_vs_0,2,0
BABAM2,-0.01914202416129751,-0.16586596106088736,0.8682624355261352,0.999247160775692,2_vs_0,2,0
SNUPN,-0.01982368304206255,-0.16580790916766597,0.8683081216686167,0.999247160775692,2_vs_0,2,0
CD55,-0.355649278655304,-0.16578114075440262,0.8683291882363845,0.999247160775692,2_vs_0,2,0
CHERP,-0.018209172924804985,-0.16571729133978635,0.8683794376893292,0.999247160775692,2_vs_0,2,0
ELP6,-0.030789865588368086,-0.16567955755058503,0.8684091344099143,0.999247160775692,2_vs_0,2,0
RDH14,-0.01821473960927945,-0.165626175952695,0.8684511463677814,0.999247160775692,2_vs_0,2,0
TRRAP,-0.018221223579027113,-0.16561032531268982,0.8684636210831254,0.999247160775692,2_vs_0,2,0
TIMM44,-0.018196941599640817,-0.16535388908633658,0.8686654451747137,0.999247160775692,2_vs_0,2,0
ARL4C,-0.10653592411030295,-0.16527814302576904,0.8687250615561053,0.999247160775692,2_vs_0,2,0
TTF1,-0.018408118418326805,-0.16520108845625692,0.8687857085729405,0.999247160775692,2_vs_0,2,0
POR,-0.06986163112603688,-0.16517415173381728,0.8688069097282198,0.999247160775692,2_vs_0,2,0
NOSIP,-0.13079651122268202,-0.16516923162647262,0.8688107822199267,0.999247160775692,2_vs_0,2,0
PRDM1,-0.029806992260846037,-0.1651203292487894,0.8688492722122052,0.999247160775692,2_vs_0,2,0
ZMAT1,-0.018166734091192058,-0.16509053079820404,0.8688727260735489,0.999247160775692,2_vs_0,2,0
ZNF683,-0.04410040739968491,-0.16508774076759888,0.8688749220658141,0.999247160775692,2_vs_0,2,0
ODF2,-0.018908995539762174,-0.16508522071178058,0.868876905565744,0.999247160775692,2_vs_0,2,0
TNKS,-0.018544824816330758,-0.16505368049822391,0.8689017304870021,0.999247160775692,2_vs_0,2,0
CBWD2,-0.024540113226590898,-0.1650116695614783,0.8689347969887603,0.999247160775692,2_vs_0,2,0
MRS2,-0.01802367912558375,-0.16500465147377674,0.8689403208967259,0.999247160775692,2_vs_0,2,0
ADK,-0.03352666041827256,-0.16491335629857876,0.8690121795363908,0.999247160775692,2_vs_0,2,0
AIDA,-0.01811985988242142,-0.1648655943931087,0.869049773471714,0.999247160775692,2_vs_0,2,0
FAR1,-0.04678210473804326,-0.16483513896679766,0.869073745436362,0.999247160775692,2_vs_0,2,0
APAF1,-0.06386139764245873,-0.16483268300545464,0.8690756785689865,0.999247160775692,2_vs_0,2,0
GRIPAP1,-0.068920069782086,-0.16474591366616953,0.869143976823894,0.999247160775692,2_vs_0,2,0
INTS3,-0.030251700983432418,-0.1647077444633262,0.8691740210399571,0.999247160775692,2_vs_0,2,0
PHACTR1,-0.12063342246901947,-0.1645641506687207,0.8692870500590111,0.999247160775692,2_vs_0,2,0
RAB5A,-0.04515245879147898,-0.1645222928592938,0.869319998692772,0.999247160775692,2_vs_0,2,0
CBR1,-0.11449887717989694,-0.16446705628147285,0.8693634788541489,0.999247160775692,2_vs_0,2,0
NECAP1,-0.02239019005132631,-0.1644562502724401,0.8693719849851775,0.999247160775692,2_vs_0,2,0
PYGO2,-0.017983063072781875,-0.16441272255005537,0.8694062487140857,0.999247160775692,2_vs_0,2,0
RPL22,-0.67301904009052,-0.16439630117595472,0.86941917519525,0.999247160775692,2_vs_0,2,0
AGL,-0.020539665530340645,-0.16433750244699186,0.8694654603207697,0.999247160775692,2_vs_0,2,0
BOLA2-SMG1P6,-0.017954408807834887,-0.16433632054628322,0.8694663906927906,0.999247160775692,2_vs_0,2,0
METTL3,-0.01798953182722206,-0.16429437818250145,0.8694994071211013,0.999247160775692,2_vs_0,2,0
USP42,-0.01853156248122914,-0.16429221235143296,0.8695011120384898,0.999247160775692,2_vs_0,2,0
AP3M1,-0.018171349924038488,-0.16429133100151141,0.8695018058272181,0.999247160775692,2_vs_0,2,0
TRIM22,-0.22668075699622325,-0.16429077101515052,0.8695022466422243,0.999247160775692,2_vs_0,2,0
SNX20,-0.06089477119264673,-0.16421750683955869,0.8695599197323259,0.999247160775692,2_vs_0,2,0
NECAP2,-0.03985236582381994,-0.16420938481388023,0.8695663133816866,0.999247160775692,2_vs_0,2,0
STAC3,-0.07593035989876859,-0.16419026181073945,0.8695813670216452,0.999247160775692,2_vs_0,2,0
VAC14,-0.017987336459486428,-0.16416226517700372,0.8696034060743757,0.999247160775692,2_vs_0,2,0
UQCRC2,-0.07791226996430872,-0.1641431054026561,0.869618488777375,0.999247160775692,2_vs_0,2,0
DIS3,-0.02240508381340971,-0.16399962246517494,0.8697314410163978,0.999247160775692,2_vs_0,2,0
NCR1,-0.022666272035884664,-0.16398392462211975,0.8697437987900964,0.999247160775692,2_vs_0,2,0
INO80,-0.0202604091445027,-0.16388047410682738,0.8698252386757859,0.999247160775692,2_vs_0,2,0
KIAA1551,-0.0728018402622754,-0.16387933424799755,0.8698261360204561,0.999247160775692,2_vs_0,2,0
SCO1,-0.01796728757007909,-0.1638585548255765,0.8698424944825414,0.999247160775692,2_vs_0,2,0
RREB1,-0.03052878477027871,-0.16381784435271307,0.869874543692966,0.999247160775692,2_vs_0,2,0
EAF1,-0.08903489502189557,-0.16369931613359345,0.8699678559320124,0.999247160775692,2_vs_0,2,0
ZNF83,-0.021526338935324428,-0.16360287415625357,0.8700437819457694,0.999247160775692,2_vs_0,2,0
EPHX2,0.022225908563620715,0.16353569470129464,0.8700966711195122,0.999247160775692,2_vs_0,2,0
PEMT,-0.018555929564892326,-0.16347961187952856,0.8701408245590236,0.999247160775692,2_vs_0,2,0
ADAM17,-0.07021417432604284,-0.16339791859480313,0.8702051415818103,0.999247160775692,2_vs_0,2,0
SPECC1,-0.07590321741471455,-0.163310416204255,0.8702740330587573,0.999247160775692,2_vs_0,2,0
CASC4,-0.03871341042757121,-0.16326424646300783,0.8703103833386225,0.999247160775692,2_vs_0,2,0
CHRM3-AS2,0.01901642454974192,0.16321976170457342,0.8703454072599572,0.999247160775692,2_vs_0,2,0
GPAA1,-0.0532564556647363,-0.163154148335408,0.870397066709358,0.999247160775692,2_vs_0,2,0
ACER3,-0.048170341973768606,-0.1630413823964768,0.8704858521375807,0.999247160775692,2_vs_0,2,0
LRRC8D,-0.017820671683317826,-0.16299068816922735,0.8705257663945072,0.999247160775692,2_vs_0,2,0
DOHH,-0.018101085990758336,-0.16284932818532308,0.8706370683576204,0.999247160775692,2_vs_0,2,0
DNASE2,-0.09705145081303766,-0.16279858984154405,0.8706770185999793,0.999247160775692,2_vs_0,2,0
ASPH,-0.05730993752076321,-0.1627965067009098,0.870678658825593,0.999247160775692,2_vs_0,2,0
COQ8B,-0.01990786251986022,-0.16277672800209272,0.8706942322274082,0.999247160775692,2_vs_0,2,0
FUNDC1,-0.017785916187984942,-0.16265151659496396,0.8707928226644687,0.999247160775692,2_vs_0,2,0
NUP62,-0.03354947919741668,-0.16261959198594356,0.87081796016159,0.999247160775692,2_vs_0,2,0
ANKIB1,-0.021616492054545976,-0.16261438710290996,0.8708220585086429,0.999247160775692,2_vs_0,2,0
MED27,-0.024886719288578503,-0.16254188062534755,0.8708791507783534,0.999247160775692,2_vs_0,2,0
TMEM131L,-0.018645931101601832,-0.16241279634599146,0.8709807945965159,0.999247160775692,2_vs_0,2,0
AAR2,-0.017812120037457083,-0.16238589430025382,0.8710019781310521,0.999247160775692,2_vs_0,2,0
TIFA,-0.020615326665730203,-0.16227981127222835,0.8710855122150463,0.999247160775692,2_vs_0,2,0
RCHY1,-0.01984640294094176,-0.16213848651480933,0.8711967993016959,0.999247160775692,2_vs_0,2,0
ZC3H6,-0.01840942032696956,-0.16211775453541183,0.8712131250463782,0.999247160775692,2_vs_0,2,0
FAM160A2,-0.024867938541987857,-0.1620145359834465,0.8712944070417754,0.999247160775692,2_vs_0,2,0
AGPAT1,-0.024508619337024282,-0.16196727270138042,0.8713316261330926,0.999247160775692,2_vs_0,2,0
BCL3,-0.06348570702118062,-0.16193976479561698,0.8713532883074391,0.999247160775692,2_vs_0,2,0
LILRB3,-0.17988296158400896,-0.16172241884228514,0.8715244492559763,0.999247160775692,2_vs_0,2,0
CITED2,-0.3865739575937322,-0.16171710767990932,0.8715286318963726,0.999247160775692,2_vs_0,2,0
C21orf91,-0.019893388435317603,-0.16167155670487093,0.8715645042945979,0.999247160775692,2_vs_0,2,0
NIP7,-0.018639682447040243,-0.1616094988276892,0.8716133766677017,0.999247160775692,2_vs_0,2,0
RIPOR2,-0.2336545408974499,-0.16158988352898648,0.871628824384696,0.999247160775692,2_vs_0,2,0
KNOP1,-0.017711718379811277,-0.1614838221349004,0.8717123521993007,0.999247160775692,2_vs_0,2,0
MDM2,-0.05708718399503823,-0.16144904755157652,0.8717397389596638,0.999247160775692,2_vs_0,2,0
MFAP1,-0.02607363660583985,-0.16131292724580823,0.8718469421309402,0.999247160775692,2_vs_0,2,0
CASP7,-0.0268591306892265,-0.16128470533249697,0.8718691689302559,0.999247160775692,2_vs_0,2,0
POM121,-0.020511341636662597,-0.16126317973441215,0.8718861219646921,0.999247160775692,2_vs_0,2,0
CHPT1,-0.017679512961178156,-0.16112878269895073,0.871991971112299,0.999247160775692,2_vs_0,2,0
LRP1,-0.14644559235104349,-0.16108554174873402,0.8720260275423553,0.999247160775692,2_vs_0,2,0
HSD17B7,-0.017886411168593772,-0.16097277641171742,0.8721148422664107,0.999247160775692,2_vs_0,2,0
PMS1,-0.017900628899257462,-0.16095697498761466,0.8721272877011841,0.999247160775692,2_vs_0,2,0
RAB4A,-0.045892908369304916,-0.16091113790848055,0.8721633898401122,0.999247160775692,2_vs_0,2,0
TET2,-0.07545814528970066,-0.16090500096516633,0.8721682234314065,0.999247160775692,2_vs_0,2,0
NAA25,-0.017785969401337323,-0.16085064510354738,0.8722110355097683,0.999247160775692,2_vs_0,2,0
PCCB,-0.018988919955109478,-0.16084353798965,0.8722166332836284,0.999247160775692,2_vs_0,2,0
PHTF2,-0.018231045609418246,-0.16081283368548768,0.8722408169784925,0.999247160775692,2_vs_0,2,0
ETV6,-0.11416970222942284,-0.16077574113302628,0.8722700324218932,0.999247160775692,2_vs_0,2,0
FN3KRP,-0.019155017655757563,-0.16074393848412108,0.8722950814835868,0.999247160775692,2_vs_0,2,0
EIF3M,-0.13041847929829958,-0.1607337366497027,0.8723031168910541,0.999247160775692,2_vs_0,2,0
UXT,-0.18375456512495403,-0.16056670000168666,0.8724346840765467,0.999247160775692,2_vs_0,2,0
ZHX1,-0.019166243430658286,-0.160375337640381,0.8725854158589984,0.999247160775692,2_vs_0,2,0
ZNF277,-0.01858316583920336,-0.16035675178339295,0.8726000557626552,0.999247160775692,2_vs_0,2,0
KIAA0319L,-0.06738655438610332,-0.16033511218714847,0.8726171011227988,0.999247160775692,2_vs_0,2,0
ZBTB7B,-0.0532824249939753,-0.16032244678726704,0.8726270775980358,0.999247160775692,2_vs_0,2,0
STAG1,-0.01770975701253899,-0.16027821712649337,0.8726619172503111,0.999247160775692,2_vs_0,2,0
MAP4K1,-0.04121881055505523,-0.160239893382619,0.8726921050184403,0.999247160775692,2_vs_0,2,0
MLST8,-0.02266017354961946,-0.16019510758781236,0.872727383205142,0.999247160775692,2_vs_0,2,0
OXNAD1,0.034513333939032505,0.16015461401510162,0.8727592805864988,0.999247160775692,2_vs_0,2,0
RHOC,-0.029081050470398467,-0.16009419571956832,0.8728068733489315,0.999247160775692,2_vs_0,2,0
PER1,-0.06524345995315342,-0.1599788339356984,0.8728977475315004,0.999247160775692,2_vs_0,2,0
OAS1,-0.3170867692370563,-0.15995425785802705,0.8729171071140064,0.999247160775692,2_vs_0,2,0
EMILIN2,-0.13818471510107547,-0.15991098387993546,0.872951195983124,0.999247160775692,2_vs_0,2,0
EEF1A1,1.277703933089816,0.15986324651010353,0.8729888011413655,0.999247160775692,2_vs_0,2,0
RAB21,-0.01761421142611773,-0.15961021904699027,0.8731881285546396,0.999247160775692,2_vs_0,2,0
PPM1D,-0.01760189037342837,-0.15960938261252,0.8731887874858751,0.999247160775692,2_vs_0,2,0
AL034397.3,-0.0552762217666604,-0.15954918371116142,0.8732362115591936,0.999247160775692,2_vs_0,2,0
MATK,-0.05520390494928276,-0.15953294062309803,0.8732490077744028,0.999247160775692,2_vs_0,2,0
IFI16,-0.4722818186635292,-0.15949845092657647,0.873276178677091,0.999247160775692,2_vs_0,2,0
CHST15,-0.03887831984503173,-0.15946355811783205,0.87330366730275,0.999247160775692,2_vs_0,2,0
IDH1,-0.04127789466361518,-0.15944275091410942,0.8733200593329395,0.999247160775692,2_vs_0,2,0
P4HA1,-0.018769127231251417,-0.15944239463456564,0.8733203400124085,0.999247160775692,2_vs_0,2,0
ILF2,-0.06648161281813296,-0.15940006660381842,0.8733536864388987,0.999247160775692,2_vs_0,2,0
TNK2,-0.04707837787836526,-0.15938064683502662,0.8733689855933393,0.999247160775692,2_vs_0,2,0
CDK11B,-0.04788111701096229,-0.15934306769588846,0.8733985910778828,0.999247160775692,2_vs_0,2,0
IRAK3,-0.08306440800637004,-0.1593325364722616,0.8734068877866579,0.999247160775692,2_vs_0,2,0
TSPAN2,-0.024127069366295485,-0.1593267104941734,0.8734114776147945,0.999247160775692,2_vs_0,2,0
AC124016.1,-0.017548583793585978,-0.15928397719130202,0.8734451439402782,0.999247160775692,2_vs_0,2,0
RNF146,-0.03196510186141096,-0.15927413134259003,0.8734529007695724,0.999247160775692,2_vs_0,2,0
VPS18,-0.02144377501005945,-0.15927002329215523,0.8734561372078213,0.999247160775692,2_vs_0,2,0
PPWD1,-0.017529173988128522,-0.15924209922972893,0.8734781366296056,0.999247160775692,2_vs_0,2,0
RHOH,0.06581653648486512,0.1591404088440186,0.8735582522208238,0.999247160775692,2_vs_0,2,0
RAB1A,-0.06796105611180235,-0.1591326189438738,0.8735643894567982,0.999247160775692,2_vs_0,2,0
USP32,-0.03965949199086714,-0.15901556938820505,0.8736566073112466,0.999247160775692,2_vs_0,2,0
OSTM1,-0.05095434524608048,-0.1588699183698648,0.8737713613131896,0.999247160775692,2_vs_0,2,0
C15orf39,-0.05456502208821732,-0.15872843044585577,0.8738828378825324,0.999247160775692,2_vs_0,2,0
EHD4,-0.05984732883633655,-0.15863855594921553,0.8739536501770415,0.999247160775692,2_vs_0,2,0
TJAP1,-0.017716949264109397,-0.15859737414679048,0.8739860977383465,0.999247160775692,2_vs_0,2,0
IL1B,-0.41284111652270444,-0.15833343719086376,0.8741940613818238,0.999247160775692,2_vs_0,2,0
BCL10,-0.02901670202170737,-0.15828129942717706,0.8742351432784403,0.999247160775692,2_vs_0,2,0
BAZ2B,-0.06940127450921897,-0.15824074143417396,0.8742671011412502,0.999247160775692,2_vs_0,2,0
BRD8,-0.032550774473462336,-0.15815611622008227,0.8743337826401572,0.999247160775692,2_vs_0,2,0
KIAA1109,-0.041888747605901756,-0.1581449935745889,0.8743425469345555,0.999247160775692,2_vs_0,2,0
DTNBP1,-0.026115397771245212,-0.15813475147241376,0.8743506174021812,0.999247160775692,2_vs_0,2,0
ISOC1,-0.018100494530156032,-0.15812813852985338,0.8743558282084256,0.999247160775692,2_vs_0,2,0
HAVCR2,-0.0657426827784525,-0.15800854665970798,0.8744500640610371,0.999247160775692,2_vs_0,2,0
RPIA,-0.02891068241278319,-0.15789144339538314,0.8745423406706979,0.999247160775692,2_vs_0,2,0
MAP3K13,-0.037369778673148946,-0.15782590314694986,0.8745939867043924,0.999247160775692,2_vs_0,2,0
NAIP,-0.24801061399987775,-0.15781188117790934,0.8746050361533966,0.999247160775692,2_vs_0,2,0
ATE1,-0.01766727056994041,-0.15769828165586247,0.874694554591189,0.999247160775692,2_vs_0,2,0
MTRF1L,-0.02897529778880046,-0.15762353908053098,0.8747534539406898,0.999247160775692,2_vs_0,2,0
SLC30A7,-0.01808548944538106,-0.15759936126300186,0.8747725069211606,0.999247160775692,2_vs_0,2,0
HSPB1,-0.21386090405880814,-0.15747684122424777,0.8748690581868883,0.999247160775692,2_vs_0,2,0
AQR,-0.01726024546180981,-0.15722115236960174,0.8750705584294229,0.999247160775692,2_vs_0,2,0
NR4A1,-0.01846970908193077,-0.1572039395497022,0.8750841235957052,0.999247160775692,2_vs_0,2,0
MRRF,-0.01722261935609169,-0.1571871477805017,0.8750973569735907,0.999247160775692,2_vs_0,2,0
PHRF1,-0.017959660132591038,-0.1571862043410517,0.8750981004871543,0.999247160775692,2_vs_0,2,0
STRADB,-0.01849507404462677,-0.15712017301281567,0.8751501392762406,0.999247160775692,2_vs_0,2,0
PACSIN2,-0.029639225817174743,-0.15710721170180625,0.8751603540505617,0.999247160775692,2_vs_0,2,0
CGGBP1,-0.06610368117405589,-0.15710324830298206,0.8751634775986603,0.999247160775692,2_vs_0,2,0
ZNF281,-0.032912282431052264,-0.15708731187975272,0.8751760370872445,0.999247160775692,2_vs_0,2,0
ANKRD54,-0.017811287911238274,-0.157059654497352,0.8751978339335554,0.999247160775692,2_vs_0,2,0
SLC35E3,-0.017257434958788596,-0.15704484054017848,0.8752095088860173,0.999247160775692,2_vs_0,2,0
MCUB,-0.07723440755190004,-0.15683539426824464,0.8753745774279454,0.999247160775692,2_vs_0,2,0
NDRG3,-0.017582699958492376,-0.15683309686782412,0.8753763880824575,0.999247160775692,2_vs_0,2,0
ARL11,-0.04072364893726261,-0.15652626385384547,0.8756182188209211,0.999247160775692,2_vs_0,2,0
TMEM18,-0.041108007878012616,-0.15643809932346373,0.87568770793044,0.999247160775692,2_vs_0,2,0
PRRC1,-0.017474883715979654,-0.1564118758760234,0.8757083767902374,0.999247160775692,2_vs_0,2,0
ULK3,-0.02236860703361143,-0.15639935430853794,0.875718246099283,0.999247160775692,2_vs_0,2,0
RNF25,-0.017088850190024065,-0.15638062192330338,0.8757330107165002,0.999247160775692,2_vs_0,2,0
GPBP1,-0.07543218019277048,-0.15628493467682208,0.8758084308077839,0.999247160775692,2_vs_0,2,0
DLG1,-0.017359501499534594,-0.1562417966664624,0.875842432287574,0.999247160775692,2_vs_0,2,0
ALDH16A1,-0.019938742943205693,-0.15623973135312047,0.875844060178088,0.999247160775692,2_vs_0,2,0
MTMR10,-0.018408728220990867,-0.15614978809796415,0.8759149544201943,0.999247160775692,2_vs_0,2,0
LCORL,-0.021206096558510724,-0.15584022895481495,0.8761589598768904,0.999247160775692,2_vs_0,2,0
ATR,-0.017287790032851226,-0.1558296822888293,0.8761672733392372,0.999247160775692,2_vs_0,2,0
SCAF8,-0.01875745645703346,-0.15581227427821354,0.8761809953207801,0.999247160775692,2_vs_0,2,0
OMA1,-0.01709709685363611,-0.15560596792350812,0.8763436205267323,0.999247160775692,2_vs_0,2,0
LCK,-0.13176980897672044,-0.1555979853587895,0.8763499130516815,0.999247160775692,2_vs_0,2,0
MARCH1,-0.12992938936281465,-0.15556222259336824,0.8763781043495205,0.999247160775692,2_vs_0,2,0
NLRC3,-0.03233570295534917,-0.15551810299185137,0.8764128834428098,0.999247160775692,2_vs_0,2,0
TMLHE,-0.017031807823493138,-0.1555165083848855,0.876414140461905,0.999247160775692,2_vs_0,2,0
ABRAXAS2,-0.017394896771736845,-0.15549199150530085,0.8764334670100917,0.999247160775692,2_vs_0,2,0
MTMR4,-0.01706241943206979,-0.15545205892639874,0.8764649458438737,0.999247160775692,2_vs_0,2,0
RHOT1,-0.034548568830967116,-0.15536245687751746,0.8765355798093228,0.999247160775692,2_vs_0,2,0
PHF21A,-0.08379299464207267,-0.15535971917153552,0.8765377379789128,0.999247160775692,2_vs_0,2,0
MMS19,-0.017302108532648516,-0.15533470246339182,0.8765574590210947,0.999247160775692,2_vs_0,2,0
MTMR9,-0.01696016815470605,-0.1552653284396012,0.8766121479941839,0.999247160775692,2_vs_0,2,0
PPP1R15B,-0.08094520320436904,-0.1552372997202877,0.8766342437785207,0.999247160775692,2_vs_0,2,0
TBCC,-0.02103264905609126,-0.1552345108966581,0.876636442287564,0.999247160775692,2_vs_0,2,0
PLSCR1,-0.42940962458796306,-0.15520461070261898,0.8766600135213519,0.999247160775692,2_vs_0,2,0
EREG,-0.577610694833938,-0.15506831345742952,0.8767674621771286,0.999247160775692,2_vs_0,2,0
HNRNPH2,-0.01739792457700857,-0.15506304236471405,0.8767716176392911,0.999247160775692,2_vs_0,2,0
PARP10,-0.060327076482991335,-0.1550308545173315,0.8767969929793863,0.999247160775692,2_vs_0,2,0
ZNF236,-0.016974360835997914,-0.1550299233818157,0.8767977270434189,0.999247160775692,2_vs_0,2,0
LPAR6,-0.05076306453618083,-0.15497824875595945,0.8768384650866551,0.999247160775692,2_vs_0,2,0
TIMM9,-0.01750002341684793,-0.15484797605199344,0.8769411679078275,0.999247160775692,2_vs_0,2,0
STMN3,0.01785247137790228,0.15482161720512305,0.8769619486292755,0.999247160775692,2_vs_0,2,0
LILRB4,-0.15038076465554612,-0.1547206448620654,0.8770415537358445,0.999247160775692,2_vs_0,2,0
CEPT1,-0.02214151307562133,-0.15471390295019932,0.8770468690040594,0.999247160775692,2_vs_0,2,0
NAP1L1,-0.16548330121464994,-0.15466442347985043,0.877085878383737,0.999247160775692,2_vs_0,2,0
UBL3,-0.020496093855359443,-0.15456049925575266,0.8771678127208398,0.999247160775692,2_vs_0,2,0
TFB1M,-0.016968047884720366,-0.15453653618764335,0.877186705500897,0.999247160775692,2_vs_0,2,0
EZH1,-0.024773979759564347,-0.1545058024224801,0.8772109364848795,0.999247160775692,2_vs_0,2,0
SRBD1,-0.01697859956243989,-0.15449621941819935,0.8772184918997548,0.999247160775692,2_vs_0,2,0
NT5C3A,-0.06640152579580029,-0.15445685509795995,0.8772495275631501,0.999247160775692,2_vs_0,2,0
TWF1,-0.01980390490111829,-0.15443754972410503,0.8772647483975482,0.999247160775692,2_vs_0,2,0
APBA3,-0.017278720812132227,-0.15433538304284733,0.8773452998922744,0.999247160775692,2_vs_0,2,0
SYTL2,-0.017148993798314565,-0.15431425404989166,0.8773619588278482,0.999247160775692,2_vs_0,2,0
COG2,-0.01693617779309977,-0.15431045440229893,0.877364954626386,0.999247160775692,2_vs_0,2,0
TNFRSF1A,-0.16853567002690464,-0.15423330427183377,0.8774257833442412,0.999247160775692,2_vs_0,2,0
IFNAR1,-0.07430692957421106,-0.15417712715682075,0.8774700764257282,0.999247160775692,2_vs_0,2,0
TM2D2,-0.0182318037491057,-0.15413970107979796,0.8774995853857573,0.999247160775692,2_vs_0,2,0
CEP290,-0.017317072013372112,-0.15412519419358975,0.8775110235292336,0.999247160775692,2_vs_0,2,0
C9orf72,-0.04616437465634171,-0.15410846313212243,0.8775242153844335,0.999247160775692,2_vs_0,2,0
NOCT,-0.03472005785736408,-0.154075537293369,0.877550176352894,0.999247160775692,2_vs_0,2,0
ERO1B,-0.01706319652977303,-0.15395415466802354,0.8776458837997179,0.999247160775692,2_vs_0,2,0
CHD8,-0.041047222827337686,-0.153931388033631,0.877663834973763,0.999247160775692,2_vs_0,2,0
TMPO,-0.12798664195893336,-0.15391204976317574,0.8776790829800194,0.999247160775692,2_vs_0,2,0
SSR2,-0.2152300489207513,-0.15388173698999708,0.8777029843481476,0.999247160775692,2_vs_0,2,0
CLU,-0.469582929334536,-0.15380432970072727,0.8777640198541488,0.999247160775692,2_vs_0,2,0
JAK2,-0.07873511647652864,-0.15374822695523255,0.8778082572205649,0.999247160775692,2_vs_0,2,0
TGIF1,-0.020459532516258993,-0.1536254020242609,0.8779051067803307,0.999247160775692,2_vs_0,2,0
ZNHIT3,-0.03063175329697902,-0.15361794327132255,0.8779109881935238,0.999247160775692,2_vs_0,2,0
PNPT1,-0.027959449587898696,-0.15360862422999993,0.8779183365000929,0.999247160775692,2_vs_0,2,0
ZNF76,-0.016932921892013154,-0.15357484587342934,0.877944971701338,0.999247160775692,2_vs_0,2,0
PRPF4B,-0.09361353244801486,-0.15355543115181958,0.8779602808277123,0.999247160775692,2_vs_0,2,0
SH2D1A,-0.024719972851044502,-0.15352764600389013,0.8779821903812453,0.999247160775692,2_vs_0,2,0
SSFA2,-0.05216900880823381,-0.15347924540887667,0.8780203561535371,0.999247160775692,2_vs_0,2,0
APOL6,-0.10492544609786042,-0.15346990058581625,0.8780277249466175,0.999247160775692,2_vs_0,2,0
CNST,-0.021158178478201197,-0.15342926221026898,0.8780597701685625,0.999247160775692,2_vs_0,2,0
CCDC93,-0.0185482555421916,-0.15340278971920948,0.8780806450487126,0.999247160775692,2_vs_0,2,0
CERS4,-0.017063432923653626,-0.15338982925198863,0.8780908650547421,0.999247160775692,2_vs_0,2,0
NGRN,-0.017055972931374837,-0.15337976991993707,0.8780987973780119,0.999247160775692,2_vs_0,2,0
OTUD1,-0.08725183541869173,-0.1532610582222678,0.8781924088478554,0.999247160775692,2_vs_0,2,0
RPF2,-0.016970348633591047,-0.15301598031150182,0.8783856732295765,0.999247160775692,2_vs_0,2,0
ATP9B,-0.017280514804478384,-0.15296808315146992,0.8784234449837613,0.999247160775692,2_vs_0,2,0
SIGLEC9,-0.06177378358638276,-0.15285789418475176,0.8785103411771659,0.999247160775692,2_vs_0,2,0
USP15,-0.2705808129574916,-0.1528229674510567,0.8785378850771002,0.999247160775692,2_vs_0,2,0
ATIC,-0.036572288532546474,-0.15281397884476894,0.8785449736902278,0.999247160775692,2_vs_0,2,0
NUP98,-0.023196527265012517,-0.15279251187853427,0.8785619030525658,0.999247160775692,2_vs_0,2,0
